character,story,archetype,Care,Fairness,Loyalty,Authority,Sanctity,Liberty,overall_morality
Oliver Hampton,Oliver Hampton/How To Get Away With Murder,Diva-Angel-Heroes,0.7158401382224521,0.6908919211593961,0.5753069584834171,0.5789562691336134,0.7121182724711137,-0.31937488470983544,0.49228977912669286
Laurel Castillo,Laurel Castillo/How To Get Away With Murder,Diva-Demon-Heroes,0.03340148044323974,0.13535823891395538,0.3395635877522609,-0.23980829116358252,-0.16332604402629283,0.5395889918658439,0.10746299396423743
Wes Gibbins,Wes Gibbins/How To Get Away With Murder,Outcast-Angel-Heroes,0.6233359942520338,0.6795527741379501,0.6595606353187853,0.2106544424936228,0.5233253356438996,0.1107577642964029,0.4678644910237824
Temperance Brennan,Temperance Brennan/Bones,Heroes,0.14164210232121255,0.3538920395362183,0.49616294259044075,0.06739869017346836,0.09460668899149619,0.43989118791140835,0.26559894192070743
Seeley Booth,Seeley Booth/Bones,Brute-Adventurer-Heroes,0.4939763571130957,0.5346235587256205,0.7469051570905324,0.09682703892632002,0.3426260658390671,0.27502776142667096,0.4149976565202178
Angela Montenegro,Angela Montenegro/Bones,Adventurer-Angel-Heroes,0.6639414936307169,0.6434559140214767,0.5446145373712512,-0.11571385781490066,0.5228075876971251,0.2528469453206006,0.41865877003771174
Jack Hodgins,Jack Hodgins/Bones,Geek-Adventurer-Heroes,0.3517901265033119,0.4396762277237552,0.5002549649844107,-0.3264628333237003,0.19318207829584488,0.4588167118059862,0.2695428793316014
Camille Saroyan,Camille Saroyan/Bones,Heroes,0.42298166546181515,0.554822155642997,0.6282401024945238,0.3247295982425442,0.3499965992060791,0.2655314493893638,0.42438359507288714
Kathryn Janeway,Kathryn Janeway/Star Trek: Voyager,Heroes,0.4390447101546778,0.590657350297719,0.6869231261954137,0.14785736737956,0.3390364109624662,0.4044115522447404,0.4346550862057628
Chakotay,Chakotay/Star Trek: Voyager,Heroes,0.5777929076656623,0.7095802203992778,0.7297589818206722,0.19631865061091097,0.45708368884903255,0.3239968150659018,0.4990885440685762
B'Elanna Torres,B'Elanna Torres/Star Trek: Voyager,Demon-Heroes,0.03378704345472916,0.24764913848187797,0.4688021435932667,-0.2925817585721442,-0.11312308277807023,0.6523317590419402,0.16614420720359993
Tom Paris,Tom Paris/Star Trek: Voyager,Adventurers,0.14222675797254244,0.10500242555757931,0.2493102642061017,-0.5242876809963097,-0.06910027333704889,0.49994533205327696,0.0671828042426903
Neelix,Neelix/Star Trek: Voyager,Adventurer-Angels,0.4983081854892501,0.36970720337915947,0.34967920324380264,-0.07138881721202482,0.3994070964461365,-0.1280952532569434,0.23626960301489675
The Doctor,The Doctor/Star Trek: Voyager,Heroes,0.3138709300724483,0.4345781304845365,0.5723310946050927,0.2871021718333586,0.2651972998459209,0.14788880579055452,0.33682807210531857
Tuvok,Tuvok/Star Trek: Voyager,Traditionalist-Heroes,0.24283092444425466,0.4152435298508295,0.4591091253298475,0.4731968900894721,0.27782655228849895,0.06902467006992273,0.3228719486788042
Harry Kim,Harry Kim/Star Trek: Voyager,Angel-Heroes,0.8051709405977922,0.7705747207450835,0.6933324407362881,0.6119694898145244,0.8143074398196032,-0.3375672380020939,0.5596312989518663
Seven of Nine,Seven of Nine/Star Trek: Voyager,Traditionalist-Heroes,0.0485779703371005,0.2846487199994325,0.3977269145978149,0.07177586371036505,0.01781472891295045,0.39653968877061657,0.20284731438804668
Kes,Kes/Star Trek: Voyager,Adventurer-Angel-Heroes,0.771051181975319,0.7452693794490068,0.5648528348078086,0.2626871521709769,0.7554096691397685,-0.0976617805487899,0.5002680728323482
Sutter Keely,Sutter Keely/The Spectacular Now,Adventurer-Demons,-0.19593527046703213,-0.2122685742146636,-0.08338752363285694,-0.7195764712592302,-0.3899704426908024,0.47065179895361664,-0.18841441388516142
Aimee Finecky,Aimee Finecky/The Spectacular Now,Angels,0.7949344534186394,0.7686698047895993,0.6253120540713767,0.6750093690664155,0.8311981682912909,-0.33514071417231345,0.5599971892441681
Richard Castle,Richard Castle/Castle,Adventurers,0.27769709317008945,0.24091351264339442,0.32864470502911464,-0.4307614696810306,0.10561759557184316,0.38015060502068165,0.15037700695901543
Kate Beckett,Kate Beckett/Castle,Heroes,0.3499378320358887,0.5255074134667018,0.6694538731150159,0.12602633825265938,0.23900442257802024,0.45462375491431894,0.3940922723937675
Martha Rodgers,Martha Rodgers/Castle,Sophisticate-Adventurer-Heroes,0.21698580353207778,0.2224308572747496,0.3546905178823876,-0.381369841444538,0.04767047053351044,0.5175594100838691,0.16299453631034275
Javier Esposito,Javier Esposito/Castle,Brute-Adventurer-Heroes,0.5729369112568317,0.6266728488537797,0.7322569348593475,0.042604731604710636,0.4086239713024378,0.2613079910938383,0.4407338981618243
Kevin Ryan,Kevin Ryan/Castle,Diva-Angel-Heroes,0.7702857424717818,0.7323362507353252,0.7723209200939095,0.6844648933501948,0.7489800000522269,-0.32883452991308026,0.5632588794650597
Alexis Castle,Alexis Castle/Castle,Adventurer-Angel-Heroes,0.7425648788076548,0.7726147457589102,0.723437658945771,0.27522540690271424,0.6778621423569773,0.16784061237163314,0.5599242408572767
Rachel Green,Rachel Green/Friends,Diva-Adventurers,0.1584042595945608,0.052463197589879225,0.18114326313665488,-0.2403992938490169,0.029898325649509862,0.15464697153909682,0.05602612061011412
Monica Geller,Monica Geller/Friends,Diva-Heroes,0.28974450916438504,0.3590259600199476,0.6055095923110085,0.2701605861249586,0.2324337456449584,0.16361777861446264,0.3200820286466201
Phoebe Buffay,Phoebe Buffay/Friends,Adventurers,0.4025154615572263,0.37229835149680235,0.29539813154628974,-0.4109674617173538,0.28095061201695676,0.28551831826977325,0.20428556886161578
Joey Tribbiani,Joey Tribbiani/Friends,Brute-Adventurers,0.2419740591984384,0.1408437418646335,0.13271781457018683,-0.31938832003549883,0.12261802455864564,0.041299365489127327,0.06001078094092213
Chandler Bing,Chandler Bing/Friends,Outcast-Diva-Adventurers,0.3269094294085968,0.26723897398634366,0.3379413236520857,-0.030403974194249343,0.2135689851925835,-0.054091970901654164,0.17686046119061768
Ross Geller,Ross Geller/Friends,Outcast-Diva-Traditionalists,-0.011686990253319809,-0.0299202551490504,0.1971527938699906,0.36891299954211104,0.00454381143934769,-0.24376852031068955,0.047538973189731604
James Gordon,James Gordon/Gotham,Heroes,0.3180857040915504,0.4609094926259158,0.6683333560593212,0.11962165346151539,0.18147477900936587,0.3969200996118209,0.35755751414324827
Harvey Bullock,Harvey Bullock/Gotham,Brute-Outcast-Demons,-0.2476858882328644,-0.1851873120551143,0.10305687191453193,-0.44446884416693105,-0.45008488002237595,0.44438680272691894,-0.1299972083059725
Bruce Wayne,Bruce Wayne/Gotham,Heroes,0.27540567305780267,0.4309892643331666,0.6000233948075754,0.025826369997197746,0.16460124437858337,0.4273578642230802,0.320700635132901
Oswald Cobblepot,Oswald Cobblepot/Gotham,Geek-Outcast-Demons,-0.5446155082853836,-0.45589200647866984,-0.21674428646118374,-0.610322486407279,-0.6317174160244176,0.46219871899028087,-0.3328488307777755
Selina Kyle,Selina Kyle/Gotham,Adventurer-Demon-Heroes,-0.1660047558043652,0.016822068975323665,0.10474908835757402,-0.7483425102908128,-0.3673771857832283,0.8753479209057708,-0.04746756227328963
Edward Nygma,Edward Nygma/Gotham,Geek-Demon-Heroes,-0.3230950226419825,-0.17295630551705712,0.005431797846878804,-0.3542540301772555,-0.3803824566527899,0.4638363765352505,-0.12690327343449262
Alfred Pennyworth,Alfred Pennyworth/Gotham,Heroes,0.5515034755467357,0.6913135426804493,0.757340409399621,0.4073183903572372,0.4738879927156311,0.17581787656947034,0.5095302812115241
Barbara Kean,Barbara Kean/Gotham,Demon-Heroes,-0.4547788715406319,-0.3166672280534407,-0.05669193277674244,-0.7317203369150587,-0.6322100411997725,0.7848487248629034,-0.23453661427045716
Leslie Thompkins,Leslie Thompkins/Gotham,Heroes,0.5517637793396871,0.6324619666111628,0.6686447697250063,0.2876706936425188,0.43805413355708267,0.2293726902974853,0.46799467219549057
Lucius Fox,Lucius Fox/Gotham,Angel-Heroes,0.6283449643954786,0.7292779267050645,0.6775718397279142,0.4951019901432642,0.5926475506235045,0.03613183802479558,0.5265126849366702
Rick Blaine,Rick Blaine/Casablanca,Heroes,0.11981611501852145,0.3085504023891453,0.41446099283582033,-0.2177615743969157,-0.06392696115606455,0.6702064761739968,0.2052242418107506
Ilsa Lund,Ilsa Lund/Casablanca,Diva-Angel-Heroes,0.6153476417819057,0.6084162894923582,0.5924392730660332,0.230358557172133,0.5222677790868493,0.11607902699131559,0.4474847612650991
Victor Laszlo,Victor Laszlo/Casablanca,Heroes,0.47851574245627226,0.5731620772411087,0.6645073766295725,0.1617439607397777,0.36943727989479247,0.33574622447915947,0.4305187769067805
Geralt of Rivia,Geralt of Rivia/The Witcher,Lone Wolf-Heroes,0.06837283627784506,0.3173813389258447,0.4098424472602037,-0.19225963533417081,-0.06471931381438274,0.617343938920134,0.19266026870591232
Ciri,Ciri/The Witcher,Adventurer-Heroes,0.313025213057202,0.43757189536669683,0.5601159530071038,-0.3659077812279328,0.16801187247221008,0.6073908456855931,0.28670133306014556
Yennefer,Yennefer/The Witcher,Adventurer-Demon-Heroes,-0.20232355347498523,-0.024135186666859595,0.151804714339442,-0.6512757659054512,-0.38913118845852784,0.8568518375752252,-0.04303485709852609
Fringilla,Fringilla/The Witcher,Traditionalist-Demon-Heroes,-0.2966296375522278,-0.1489686739177343,0.15496216359624126,-0.0589072340092248,-0.3573187942770196,0.36008027261996073,-0.05779698392333409
Cahir,Cahir/The Witcher,Traditionalist-Demon-Heroes,-0.5987691420110538,-0.4350175859881715,-0.08464227769155477,-0.25605588291606474,-0.6421320387806295,0.40760557058236035,-0.268168559467519
Tissaia,Tissaia/The Witcher,Traditionalist-Heroes,-0.04512929203967483,0.11298360634144082,0.35077166606764454,0.123356424144674,-0.10598288376131784,0.38455067825316663,0.1367583665009889
Dara,Dara/The Witcher,Outcast-Lone Wolf-Angels,0.5803028129729236,0.6148412048436187,0.47030173167865436,0.3240948233389602,0.5696084876403279,-0.09466210755441157,0.41074782548667893
Triss,Triss/The Witcher,Angel-Heroes,0.7745768240338163,0.7759082394397671,0.7002145673837977,0.3922120123773235,0.696184734180565,-0.0036112212453686832,0.5559141926949834
Jaskier,Jaskier/The Witcher,Adventurers,0.3495273715800099,0.23977376549673954,0.2179636927287571,-0.3582208648753738,0.2084920026767504,0.11207746507534333,0.12826890544703773
Istredd,Istredd/The Witcher,Diva-Angel-Heroes,0.4387016532857297,0.4503218149444148,0.4657214367631435,0.3192628960989201,0.38057290882075523,0.03293779494501506,0.34791975080966314
Lorelai Gilmore,Lorelai Gilmore/Gilmore Girls,Adventurers,0.34950755883703366,0.333743161367895,0.3852005738308358,-0.49844012540711885,0.1553675965561282,0.4870162700137999,0.2020658391997623
Rory Gilmore,Rory Gilmore/Gilmore Girls,Diva-Angel-Heroes,0.5481281485003374,0.5512698746421875,0.596315350714353,0.4891170960287024,0.5415038100311731,-0.0656924839533406,0.44344029932723544
Lane Kim,Lane Kim/Gilmore Girls,Adventurer-Angel-Heroes,0.6657148830395083,0.7295215243127574,0.6581377375641839,0.0038256112641174866,0.5435241825834418,0.26161967322788776,0.4770572686653161
Luke Danes,Luke Danes/Gilmore Girls,Outcast-Lone Wolf-Heroes,0.22068745923558145,0.3560593035802123,0.4636790260571098,0.14752159791874508,0.14375855237826082,0.24528030324801398,0.26283104040298727
Michel Gerard,Michel Gerard/Gilmore Girls,Diva-Demon-Heroes,-0.28087084053969036,-0.16320046348066422,0.10126547418282793,-0.10408880556804395,-0.3375004077120363,0.3722911648673041,-0.06868397970838379
Emily Gilmore,Emily Gilmore/Gilmore Girls,Diva-Demon-Heroes,-0.1880233298203358,-0.10562005906190612,0.2556027832371649,0.08114252421113573,-0.23072175228130962,0.27968407530048534,0.015344040264205744
Richard Gilmore,Richard Gilmore/Gilmore Girls,Traditionalist-Heroes,0.25815731322461555,0.3306122909953143,0.5159386774891489,0.49016455247651447,0.2430135329763329,0.057908987179944436,0.31596589239031175
Sookie St. James,Sookie St. James/Gilmore Girls,Adventurer-Angels,0.6764484458331748,0.6134390788924985,0.5794879740153124,0.023326962655010063,0.6038516382431965,-0.008049873856874586,0.4147507042970529
Kirk Gleason,Kirk Gleason/Gilmore Girls,Outcast-Divas,0.009680728775068467,-0.005000773012120099,0.1806393631849516,-0.10460493216593383,0.020301697947717776,-0.11664952781326603,-0.0026055738472636875
Paris Geller,Paris Geller/Gilmore Girls,Traditionalist-Demon-Heroes,-0.23534977761807244,-0.06494259824357149,0.2521165276250771,-0.0814088540556449,-0.2925178702290232,0.45007695968414635,0.004662397860485233
Miss Patty,Miss Patty/Gilmore Girls,Adventurers,0.21376834170739611,0.19490016453263345,0.29574384895716926,-0.43869006638189234,0.04271797140542093,0.4180892689749019,0.12108825486593822
Dean Forester,Dean Forester/Gilmore Girls,Brute-Outcasts,0.11748939386772266,0.03396055764611733,0.20075073254119388,0.2727313112310215,0.0906197642434851,-0.27133024718058846,0.07403691872482535
Logan Huntzberger,Logan Huntzberger/Gilmore Girls,Adventurer-Demon-Heroes,-0.12476694474588934,-0.10935013131292703,0.09127019684107349,-0.5326512348300124,-0.30644385829154885,0.5782939745919078,-0.06727466629123273
Jackson Belleville,Jackson Belleville/Gilmore Girls,Outcast-Adventurer-Angels,0.6866001850263145,0.5906823614256409,0.52319230543097,0.3163666697536276,0.6717214177323696,-0.3089204062503015,0.4132737555197701
Taylor Doose,Taylor Doose/Gilmore Girls,Diva-Demons,-0.35114444981755083,-0.35573287409486676,0.06602118462807108,-0.12149235980244591,-0.3646807606884026,0.12585153366242535,-0.16686295435212828
Fox Mulder,Fox Mulder/The X-Files,Geek-Adventurer-Heroes,0.3103801961064946,0.4286503942548536,0.505341729618551,-0.5086066084293709,0.11807398282300169,0.6674299869520571,0.2535449468875978
Dana Scully,Dana Scully/The X-Files,Heroes,0.43083600917000625,0.5790568653763775,0.6456426972798485,0.36898809827578716,0.3839275162179271,0.21886785302377587,0.43788650655728706
Walter Skinner,Walter Skinner/The X-Files,Traditionalist-Heroes,0.007860088217793788,0.14834834747757988,0.362204997226956,0.3439394012367247,-0.018350394534102848,0.15870908422621685,0.16711858730852805
Tony Soprano,Tony Soprano/The Sopranos,Demon-Heroes,-0.37602550850362343,-0.24372589389238888,0.0988042960586713,-0.48075464773226706,-0.5468210301115983,0.6248941556440359,-0.15393810475619507
Dr. Jennifer Melfi,Dr. Jennifer Melfi/The Sopranos,Angel-Heroes,0.5496549193266794,0.6315696675942113,0.6423042143513503,0.4710016043071827,0.4918691836034696,0.0781878498170822,0.4774312398333293
Carmela Soprano,Carmela Soprano/The Sopranos,Brute-Diva-Heroes,0.22569934535212646,0.2105896787384893,0.4957499345803546,0.27376678984297714,0.11753798086999472,0.04763278941238086,0.22849608646605388
Christopher Moltisanti,Christopher Moltisanti/The Sopranos,Outcast-Adventurer-Demons,-0.4539630501028767,-0.442426782517293,-0.16649003794129547,-0.6682093172028898,-0.6218813251106731,0.39425463059479143,-0.3264526470467061
Junior Soprano,Junior Soprano/The Sopranos,Demon-Heroes,-0.5499370093535668,-0.4663988508124393,-0.06482527170145508,-0.2679994474829917,-0.6417448250320844,0.39428845663799217,-0.26610282462409085
Silvio Dante,Silvio Dante/The Sopranos,Brute-Demon-Heroes,-0.0794864686496549,0.018785149120976084,0.3588545374311535,0.11945592882458769,-0.1959771482958417,0.1579239943290065,0.06325933212670454
Paulie 'Walnuts' Gualtieri,Paulie 'Walnuts' Gualtieri/The Sopranos,Brute-Adventurer-Demons,-0.37186094457763785,-0.3504088023226173,0.025885231173520363,-0.4663009156830274,-0.5210281682198089,0.3221435017329183,-0.22692834964944208
A.J. Soprano,A.J. Soprano/The Sopranos,Outcast-Demon-Fools,-0.311638127660565,-0.4066139371739952,-0.37681395473400714,-0.36335775380389657,-0.3682033262530132,-0.10362501062393677,-0.32170868504156896
Meadow Soprano,Meadow Soprano/The Sopranos,Diva-Adventurer-Heroes,0.4185697517957122,0.3922687057647939,0.4591322675501622,0.00362954070250716,0.29612394435457573,0.2663712255874285,0.3060159059591966
Janice Soprano,Janice Soprano/The Sopranos,Adventurer-Demon-Fools,-0.5491259630767524,-0.5927461130945036,-0.385208412563566,-0.7420716242268955,-0.6828362837790637,0.34497062116025795,-0.43450296259675397
Paul Atreides,Paul Atreides/Dune,Heroes,0.36376765548899326,0.5418230327850002,0.6268847899689768,-0.06391205347716788,0.27611131685081247,0.514080643570173,0.3764592308644647
Lady Jessica,Lady Jessica/Dune,Heroes,0.28266747233996387,0.41219063709799814,0.5515275324802492,0.15769167608627066,0.2003656061221054,0.36166818438360987,0.32768518475169955
Duke Leto Atreides,Duke Leto Atreides/Dune,Heroes,0.4860956106503095,0.6109043149265172,0.7194063814629813,0.3322193513009822,0.4080502209494639,0.23599729853822404,0.4654455296380797
Baron Harkonnen,Baron Harkonnen/Dune,Demons,-0.7481463633901041,-0.6869261431641718,-0.36155182217642845,-0.6291310807056142,-0.8473863795085573,0.47753838765750456,-0.4659339002145619
Thufir Hawat,Thufir Hawat/Dune,Traditionalist-Heroes,-0.059526283740324884,0.08106715709274945,0.27684777291549734,0.3554993243041249,-0.05230330222238374,0.03225202365816845,0.10563944866797192
Chani,Chani/Dune,Lone Wolf-Heroes,0.42444118915822815,0.6054485290544943,0.6708279722598478,0.056612908988884526,0.3340925851515965,0.4119149712884663,0.4172230259835863
Wolverine,Wolverine/X-Men,Lone Wolf-Demon-Heroes,-0.16442542628945114,0.030045794337376166,0.2365752340197616,-0.5186524361379659,-0.3382869410283713,0.7050122333874643,-0.008288590285197702
Professor X,Professor X/X-Men,Heroes,0.47450121995731126,0.5912937460307044,0.6179980794472558,0.3326843202984603,0.42581348227900323,0.18067875282855478,0.437161600140215
Magneto,Magneto/X-Men,Demon-Heroes,-0.29887633099338246,-0.08652939530961025,0.17077851739545785,-0.407648044402149,-0.41822781610086246,0.7351872755056379,-0.05088596565081808
Mystique,Mystique/X-Men,Adventurer-Demon-Heroes,-0.21270985233779874,-0.02974308516018256,0.10092367386563937,-0.6775920812514812,-0.4044446029878172,0.8381562960102092,-0.06423494197690517
Jean Grey,Jean Grey/X-Men,Heroes,0.1754868407906083,0.3269234827587574,0.45916795491813983,-0.08695077088432597,0.039063541876132736,0.4995557878231491,0.2355411395470769
Cyclops,Cyclops/X-Men,Brute-Outcast-Heroes,0.3510644069108466,0.4066572207161086,0.6388730749530127,0.21198865296872843,0.2281488419678877,0.07597322926623437,0.3187842377971364
Storm,Storm/X-Men,Heroes,0.5056274300249307,0.6642821564658385,0.6872871356072027,0.01587891405110983,0.37566748524250215,0.4597052422347964,0.4514080606043967
Rogue,Rogue/X-Men,Geek-Outcast-Heroes,0.26850751651785154,0.352721129893432,0.3387805330919955,-0.19687583748586884,0.1453192334717695,0.3174472044312831,0.2043166299867438
Iceman,Iceman/X-Men,Outcast-Diva-Angels,0.578676111166245,0.5292133364334779,0.5770776261729434,0.3852745113162278,0.5224703170042007,-0.24695498719046172,0.39095948581710555
Colossus,Colossus/X-Men,Traditionalist-Angel-Heroes,0.4801050595356486,0.5909743707349856,0.6636420706860707,0.5808670631295249,0.4930466123800605,-0.13037823248849464,0.4463761573296326
Marianne Sheridan,Marianne Sheridan/Normal People,Geek-Heroes,0.32908889891909077,0.447164996759206,0.43833852502783244,-0.05495406838724938,0.19230572665536716,0.4214712591960583,0.29556922302838423
Connell Waldron,Connell Waldron/Normal People,Outcast-Angel-Heroes,0.5912999607123575,0.6059551935212566,0.4683648001571914,0.5146315686768336,0.5679768889844816,-0.22440622762103357,0.4206370307385145
John McClane,John McClane/Die Hard,Lone Wolf-Demon-Heroes,0.0563623942944432,0.21881945643679884,0.45001486449603034,-0.44151119027726304,-0.13738196320106616,0.6947178440087307,0.14017023429294564
Hans Gruber,Hans Gruber/Die Hard,Demon-Heroes,-0.45136714223064556,-0.25983472236852523,-0.011381918334029042,-0.35994713950768836,-0.5384801495044105,0.6539713627440054,-0.1611732848668822
Holly Gennero-McClane,Holly Gennero-McClane/Die Hard,Diva-Angel-Heroes,0.6691072693077277,0.6505763731984004,0.6972918024070872,0.42661053397777005,0.5836930699036164,0.03773429646284877,0.5108355575429085
Johnny,Johnny/The Room,Outcast-Adventurer-Demons,-0.1427705219055849,-0.13886766945468018,0.06290806727159663,-0.523273854304205,-0.2537420460827335,0.2542932585975441,-0.12357546097967713
Lisa,Lisa/The Room,Diva-Adventurer-Demons,-0.6278122905259307,-0.6840322987925854,-0.46084708973259714,-0.6906538183136184,-0.7423588263707045,0.33755222238032034,-0.47802535022585263
Mark,Mark/The Room,Brute-Adventurer-Demons,-0.1434558963139205,-0.23492517495920986,-0.14493611576050094,-0.3088202069464715,-0.29162189425298546,0.11080215992851844,-0.16882618805076163
Denny,Denny/The Room,Outcast-Adventurer-Fools,0.12781254454952312,-0.034881564020931816,-0.018404907442390622,-0.14592630030988804,0.10629911158309858,-0.32034888488218954,-0.04757500008712972
Peter,Peter/The Room,Diva-Traditionalists,-0.04434584793975878,-0.06177200492835955,0.035161309309340597,0.5552602955968603,0.041592746566683186,-0.4035487734513997,0.020391287525561002
Michelle,Michelle/The Room,Brute-Diva-Demons,-0.25807085766461746,-0.352668014729926,-0.14144271652067475,-0.07119618528751098,-0.3422032649973019,-0.0029530076846397226,-0.1947556744807785
Marcus Miles,Marcus Miles/Bad Boys,Brute-Outcast-Heroes,0.5128316929584196,0.46593039444132434,0.6626166611976104,0.22645961308068766,0.3968448655163415,-0.09482439195144585,0.36164313920715624
Mike Lowrey,Mike Lowrey/Bad Boys,Sophisticate-Adventurer-Heroes,0.1440708810845952,0.2675983815367032,0.4180829856067206,-0.4662834506002013,-0.04734005061647024,0.7048544923665473,0.1701638732296491
Selina Meyer,Selina Meyer/Veep,Diva-Demons,-0.5505988161573452,-0.4869078547386563,-0.14475991329762755,-0.5589138360716609,-0.688567284568281,0.5497449925606058,-0.31333378537882756
Amy Brookheimer,Amy Brookheimer/Veep,Traditionalist-Demon-Heroes,-0.20945069220733625,-0.06296220471047857,0.23841684391064094,-0.04142446037312009,-0.2912603973887413,0.36227400099284424,-0.0007344849626985117
Gary Walsh,Gary Walsh/Veep,Outcast-Diva-Angels,0.43008133105353374,0.3311075058181781,0.3401677294337619,0.5989650337592205,0.5058312250090726,-0.6642422445583942,0.25698509675256215
Dan Egan,Dan Egan/Veep,Diva-Demon-Heroes,-0.6006760622852106,-0.516382166998897,-0.1929975403268959,-0.4635204664522195,-0.7210298879570997,0.5185967736591602,-0.3293348917268604
Jonah Ryan,Jonah Ryan/Veep,Outcast-Demon-Fools,-0.6391242473174309,-0.6788763381280158,-0.39200138864461237,-0.4919525733795362,-0.6833547631299942,0.09915637563546188,-0.4643588224940212
Mike McLintock,Mike McLintock/Veep,Outcast-Fools,0.008943586659268244,-0.13864720036492903,-0.11082788547494582,0.2497172144020469,0.03123724487244075,-0.580875681986089,-0.09007545364870133
Betty Elms,Betty Elms/Mulholland Drive,Outcast-Diva-Adventurers,0.2357146066415646,0.1604056058744685,0.24211917116405446,-0.0293397702945614,0.16741019672888255,-0.06530296878547394,0.11850114022148915
Rita,Rita/Mulholland Drive,Geek-Adventurer-Heroes,0.08121367660321892,0.13624479627405622,0.12958351201598417,-0.3330807710527322,-0.07456677450295537,0.4444457072214086,0.06397335775983005
Leonard Hofstadter,Leonard Hofstadter/The Big Bang Theory,Outcast-Diva-Angels,0.5461381047740933,0.5040469610337752,0.454028339222933,0.5297006698621236,0.557552679342538,-0.3779372937276962,0.3689215767512945
Sheldon Cooper,Sheldon Cooper/The Big Bang Theory,Diva-Traditionalist-Heroes,-0.16060756553359704,-0.00569416679937046,0.23491698378872414,0.04152693168901324,-0.12359832230090463,0.23953215897675972,0.03767933663677083
Penny Hofstadter,Penny Hofstadter/The Big Bang Theory,Brute-Adventurers,0.17234920423094355,0.08132820754906846,0.1281312551656409,-0.4732790414712072,-0.010857463949766617,0.2915668931316109,0.031539842442714995
Howard Wolowitz,Howard Wolowitz/The Big Bang Theory,Outcast-Diva-Adventurers,-0.07241837275039857,-0.1526260200932411,0.01774720750424805,-0.2344836555379465,-0.14486224926203436,-0.051117971054144985,-0.10629351019891958
Raj Koothrappali,Raj Koothrappali/The Big Bang Theory,Outcast-Diva-Angels,0.4718166070956825,0.36149484359435324,0.2912253001171066,0.353486134715064,0.48936571453942734,-0.45465384631689915,0.2521224589574558
Leslie Winkle,Leslie Winkle/The Big Bang Theory,Demon-Heroes,-0.3531006015583336,-0.16643851044412053,-0.028536084143864816,-0.43838015854587903,-0.4591340526516766,0.6344397727250523,-0.13519160576980374
Bernadette Rostenkowski,Bernadette Rostenkowski/The Big Bang Theory,Diva-Heroes,0.2986385685241231,0.37095824354784585,0.559725018403848,0.04371130930232945,0.2123457763627202,0.3551864084741551,0.30676088743583696
Amy Farrah Fowler,Amy Farrah Fowler/The Big Bang Theory,Geek-Angel-Heroes,0.46690148443937995,0.587602801322576,0.637562752199872,0.35784149142161187,0.45159954017674975,0.07697404724127109,0.4297470194669102
Stuart Bloom,Stuart Bloom/The Big Bang Theory,Outcast-Traditionalist-Fools,-0.03690847147569733,-0.11000251735133687,-0.14725330810034154,0.22687453065257748,0.016592025682615953,-0.4816621232886871,-0.0887266439801449
Mary Cooper,Mary Cooper/The Big Bang Theory,Brute-Diva-Heroes,0.24851323086803367,0.2208421071856447,0.5374065209679562,0.35914485930850654,0.22692769863030404,-0.09963765512799756,0.24886612697207458
Joel Barish,Joel Barish/Eternal Sunshine of the Spotless Mind,Outcast-Traditionalist-Angels,0.3512103569523104,0.31939741759336754,0.25199273349209295,0.42951329721477444,0.3663149905099635,-0.38380243622859234,0.2224377265889861
Clementine Kruczynski,Clementine Kruczynski/Eternal Sunshine of the Spotless Mind,Adventurers,0.005965051429411334,0.04837573086922792,0.06290502925281875,-0.758577668995424,-0.17719414568946887,0.6087725333214379,-0.034958911635332844
Mary Svevo,Mary Svevo/Eternal Sunshine of the Spotless Mind,Outcast-Diva-Angels,0.334129616472003,0.24773570714478382,0.30593444472542486,0.20654847285438865,0.23429093614331079,-0.15695100067168327,0.19528136277803798
Li Mu Bai,"Li Mu Bai/Crouching Tiger, Hidden Dragon",Angel-Heroes,0.526672812565187,0.6704143115099567,0.6679774701356205,0.4232413537772216,0.5119931335083784,0.1484957507207226,0.49146580536951445
Yu Shu Lien,"Yu Shu Lien/Crouching Tiger, Hidden Dragon",Heroes,0.49650470286212445,0.6515781580766625,0.6990952458457397,0.31321337159927903,0.4432646314983772,0.28006871286595536,0.48062080379135635
Jen Yu,"Jen Yu/Crouching Tiger, Hidden Dragon",Adventurer-Demon-Heroes,-0.22541869626802688,-0.07472382667175007,0.12745764219788103,-0.7082299288510953,-0.38587000635249086,0.803627593209356,-0.07719287045602101
Princess Ariel,Princess Ariel/The Little Mermaid,Adventurer-Angels,0.5231716221171431,0.42609998499244406,0.3717782784456185,-0.14634667020172798,0.46140259098802283,0.08119796000630748,0.28621729439130134
Ursula,Ursula/The Little Mermaid,Demons,-0.6272041328493784,-0.49026473408828936,-0.23863657693040796,-0.7067911250669947,-0.7594297917201248,0.7273098765582336,-0.3491694140161603
Flounder,Flounder/The Little Mermaid,Adventurer-Angels,0.7148067572301017,0.5637646552464589,0.42511869481735143,0.4308494483997936,0.7605209198706607,-0.5424948838473994,0.39209426528616115
Miriam Maisel,Miriam Maisel/The Marvelous Mrs. Maisel,Adventurer-Heroes,0.30651980124834016,0.3490705989706526,0.4286946648995633,-0.4613807607427932,0.1258760715623065,0.5861100186658009,0.22248173243397837
