Character,Story,Care_k6,Fairness_k6,Loyalty_k6,Authority_k6,Sanctity_k6,Liberty_k6,Overall_k6,Care_k10,Fairness_k10,Loyalty_k10,Authority_k10,Sanctity_k10,Liberty_k10,Overall_k10,Care_k20,Fairness_k20,Loyalty_k20,Authority_k20,Sanctity_k20,Liberty_k20,Overall_k20,Care_k50,Fairness_k50,Loyalty_k50,Authority_k50,Sanctity_k50,Liberty_k50,Overall_k50,Care_k100,Fairness_k100,Loyalty_k100,Authority_k100,Sanctity_k100,Liberty_k100,Overall_k100,Care_k232,Fairness_k232,Loyalty_k232,Authority_k232,Sanctity_k232,Liberty_k232,Overall_k232,Care_Robust_Avg,Care_Stability_Std,Fairness_Robust_Avg,Fairness_Stability_Std,Loyalty_Robust_Avg,Loyalty_Stability_Std,Authority_Robust_Avg,Authority_Stability_Std,Sanctity_Robust_Avg,Sanctity_Stability_Std,Liberty_Robust_Avg,Liberty_Stability_Std,Robust_Avg
Summer Finn,Summer Finn/(500) Days of Summer,0.3591949427369235,0.4314437950890275,0.4230999708156941,-0.4749310551117031,0.1877935888332522,0.6510521299700621,0.2629422287222094,0.3602766085913654,0.4084157242747929,0.3722132089460981,-0.45938129386778387,0.14826995484374328,0.6433191020034364,0.24551888413194203,0.31982417825468146,0.35578012812416854,0.30553377439769364,-0.44702920895206094,0.14415591146541787,0.642340987233439,0.2201009617538899,0.29214642838578847,0.3345082945762909,0.2683675100179096,-0.40516871884853667,0.13658155386978388,0.6045092105366889,0.20515737975632087,0.2837728595096818,0.3253338626782328,0.26276008314113203,-0.3929714060331543,0.1306095921625209,0.5856129377682749,0.19918632153778137,0.27677235484115476,0.3177850432608105,0.25178251320902434,-0.38351421297560245,0.12780769058992822,0.5652286920641164,0.19264368016490527,0.3153312287199325,0.03737526337891866,0.36221114133388715,0.04705409939876873,0.31395951008792533,0.06919843546120558,-0.42716598263147354,0.03813791253784207,0.14586971529410772,0.02196218332969163,0.6153438432626697,0.035494751756410446,0.22092490934450815
Alexander Hamilton,Alexander Hamilton/Hamilton,-0.11674367081278753,-0.0016482796538446242,0.2835163582567241,-0.6689204473843204,-0.33765258963670547,0.8339881561446901,-0.0012434121810406447,-0.12706687686574425,-0.0021520097150950243,0.29812429830340814,-0.6263166073359341,-0.30608663923552876,0.7682123770462687,0.0007857570328957952,-0.11050432956123006,-0.01769905725686783,0.22709977923466745,-0.5883698684820372,-0.29407198473591634,0.7046749410275182,-0.01314508662897764,-0.10602015134419293,-0.007340793120519768,0.22285202234866783,-0.5552882026800323,-0.28255890465298444,0.6656534005403825,-0.010450438151446528,-0.10429386124483184,-0.011616651962071746,0.21483615234939965,-0.5437227308485753,-0.2795104844861554,0.6584078845455726,-0.010983281941110331,-0.10335039665432821,-0.012146931174499543,0.2096138972634326,-0.5334734558245783,-0.27414080445901345,0.6393229848591115,-0.012362450998312569,-0.11132988108051915,0.009154394219490915,-0.008767287147149756,0.006257706277762932,0.24267375129271662,0.03806892988977775,-0.5860152187592463,0.05290834363877103,-0.29567023453438396,0.02353777764150271,0.7117099573605906,0.07536068466178805,-0.007899818811332004
Eliza Hamilton,Eliza Hamilton/Hamilton,0.9168711833048301,0.8785914464674782,0.7855210222026919,0.6497088697502708,0.9187553980420572,-0.27866816842971853,0.6451299585562683,0.8843587259226019,0.8369809550367505,0.7459955318915645,0.6334164426513178,0.8785228082262183,-0.2632025343160369,0.619345321568736,0.8636218684563762,0.8176958034318984,0.7243989093734345,0.6161150123218846,0.8568669078290042,-0.2563338209505084,0.6037274467436816,0.8454016436408076,0.80506619229409,0.7031200038234408,0.6031115053811061,0.8422325753117168,-0.24476598098399924,0.5923609899111937,0.8376912142365375,0.7977235571229662,0.6948795011972047,0.59550239433075,0.8330308836327143,-0.23913131350161773,0.5866160395030925,0.8277143510556132,0.7863529803383299,0.6840164983427507,0.5854105125961271,0.823041004844861,-0.23324216589675034,0.5788821968801552,0.8626098311027944,0.03332592593840076,0.8204018224485855,0.03339769884054438,0.7229885778051813,0.03780296012547198,0.6138774561719095,0.024226367122759353,0.8587415963144287,0.03522666022138982,-0.2525573306797719,0.016872443481438834,0.6043436588605212
Aaron Burr,Aaron Burr/Hamilton,-0.13034735092593983,-0.02522784987469924,0.2630181758375054,0.29586385754389877,-0.14298188209278703,0.11821363245787116,0.06308976382430821,-0.11313973152316906,-0.024561229153597337,0.22775755994056598,0.27481184627875394,-0.15899508458984798,0.1371964333900512,0.05717829905712612,-0.11137151108407385,-0.03714132493532328,0.1954722096632849,0.27923372764436516,-0.15918486820325592,0.11224767421908237,0.04654265121734657,-0.11157520776736324,-0.029091301721145175,0.18323857989093006,0.27714592246531544,-0.15505005592411267,0.09926764395273573,0.043989263482726686,-0.10904460516356333,-0.02916071967821936,0.17331523784952604,0.2698907041068153,-0.15017371883127797,0.10672642384187159,0.043592220354192045,-0.10595657710837543,-0.028960929661014774,0.17067020260203875,0.2607946736435438,-0.14781299165271794,0.10109340430756784,0.041637963688507036,-0.1135724972620808,0.008589767793759966,-0.02902389250399986,0.0044776163993212395,0.20224532763064187,0.036291275200979446,0.2762901219471154,0.011625619123433361,-0.15236643354899992,0.006499900488135782,0.11245753536152998,0.01400822701404685,0.049338360270701105
Angelica Schuyler,Angelica Schuyler/Hamilton,0.44367653802325213,0.5851524129237691,0.7066493507166585,-0.025325080795819285,0.29879695538644074,0.5793612522670155,0.43138523808688617,0.4452912610153151,0.5825211974546887,0.685360138926772,-0.036888346219195685,0.29739651935202377,0.5804108055004312,0.42568192933833915,0.447025572043704,0.5661164680082027,0.6505800496157803,-0.03565797197133426,0.2847205634649559,0.5429765849500877,0.4092935443518994,0.4343817280142133,0.5529036053749442,0.6361352594986154,-0.035313325925269486,0.27730660688967185,0.5241357587332321,0.39825827209756787,0.4311321356188847,0.5439503723961417,0.6242135461192603,-0.03477646522072782,0.27375827188764845,0.5149547639296487,0.3922054374551427,0.4241566582092087,0.5349754435006702,0.6112599005520939,-0.0338591918763401,0.2698007469160347,0.5000557899061682,0.3843982245346393,0.437610648820763,0.009141493543743516,0.5609365832764027,0.0205240057155498,0.6523663742381968,0.03683529284540318,-0.0336367303347811,0.004192884429444708,0.2836299439827959,0.012242773187709555,0.5403158258810973,0.033660305655395954,0.40687044097741243
George Washington,George Washington/Hamilton,0.512760882035981,0.6432459970925525,0.7509929578815787,0.3727087635509687,0.4397626841024724,0.2690555632976345,0.49808780799353136,0.49334580552171203,0.6235251481145689,0.7538625030415017,0.3834652371946804,0.4352720044375488,0.2448472844037342,0.4890529971189577,0.4945536591618988,0.6092382837652459,0.7149499949529324,0.36384130919618524,0.42713005283043803,0.23735792068804293,0.47451187009912393,0.4806784346684158,0.600943646353019,0.6995007029353266,0.35553606789901376,0.4155714828133382,0.22213681491826057,0.46239452493122896,0.4748693937625822,0.5910307849544396,0.6876175585467789,0.3506118351295248,0.4076995717343011,0.21629227734193562,0.4546869035782604,0.4687920619850319,0.5794024560905019,0.6737040819822173,0.3445031133568683,0.4012963983562937,0.20837247375312715,0.4460117642540067,0.4875000395226036,0.015988074451077285,0.6078977193950547,0.022979760736297115,0.7134379665567226,0.0331256067830389,0.36177772105454026,0.014533697094123856,0.42112203237906537,0.015413103064081883,0.2330103890671225,0.022194704112283217,0.47079097799585146
King George III,King George III/Hamilton,-0.6546947464663755,-0.6721444561214044,-0.3132142719268376,-0.5148638344753914,-0.7485844463052058,0.36875309836472386,-0.42245810948841517,-0.6310227462868228,-0.6533584256815714,-0.2660604649857678,-0.46942066990866166,-0.7074960275235386,0.33501573783041994,-0.3987237660926571,-0.6100242461480987,-0.6049523831570941,-0.21403308475830593,-0.4408628103168074,-0.6608345968790066,0.30358506736039875,-0.3711870089831524,-0.5906813505451738,-0.5864669632251822,-0.20913557803815666,-0.41497067527672216,-0.6382372709048231,0.29501065616512373,-0.35741353030415574,-0.583767673433213,-0.5770964568008488,-0.20405515140361205,-0.40544279194461946,-0.6282191939409382,0.28920227956084227,-0.3515631646603982,-0.5729988712273789,-0.5663763756471539,-0.19670844924798217,-0.395929052943142,-0.6176034065474961,0.28240600790868764,-0.344535024617411,-0.6071982723511772,0.031057712241610563,-0.6100658434388758,0.0431434966233225,-0.23386783339344372,0.04605852881421158,-0.44024830581089064,0.045240380494412764,-0.6668291570168347,0.051195812610240365,0.3123288078650327,0.03318125674109805,-0.37431343402436484
Winston Smith,Winston Smith/Nineteen Eighty-Four,0.04797996363140477,0.17171937369882703,0.2500835478318841,0.04921105555185549,0.014055864351804307,0.08841478081597325,0.10357743098029147,0.04919661591757065,0.15875570486742713,0.20346248510420598,0.04152239258866916,-0.007726238830772417,0.09854131966491303,0.09062537988533559,0.05039630125280642,0.13639881842681328,0.14180486055485583,0.017998460916237333,-0.019466773292062926,0.1200761412629256,0.07453463485359593,0.0522920429462272,0.1293507295973123,0.13535662183550076,0.0026957318162939225,-0.019436991715683888,0.1128600570223094,0.06885303191699327,0.05056540724626397,0.1221565326591593,0.12630840006598798,0.003371122247341297,-0.02125006743150456,0.11228325198729905,0.06557244112909118,0.04618806919673274,0.11812886525044046,0.11030755014101377,0.0005398811836699138,-0.017912324841970185,0.11127604221710215,0.061421347191164814,0.049436400031834284,0.0021485400030253708,0.13941833741666323,0.02134936287369909,0.1612205775889081,0.05392201222023811,0.019223107384011184,0.021314490057750497,-0.011956088626698278,0.01362895751037156,0.10724193216175375,0.011559684124928332,0.07743071099274539
O'Brien,O'Brien/Nineteen Eighty-Four,-0.4374779893531422,-0.2662642748890258,0.03216364050611518,-0.04093913338380826,-0.48090669336723246,0.4374918788620353,-0.12598876193750974,-0.4329734314256021,-0.26622579982538447,0.0605236973173724,-0.011816419512155493,-0.46154861523832486,0.39026750491800266,-0.12029551062768196,-0.4299455772041747,-0.2693550237879064,0.05429652818233309,-0.007393006832456982,-0.45638999477498005,0.35013889692614864,-0.12644136291517274,-0.4195584192247524,-0.2636614956306864,0.059196497918755475,0.016092860508046695,-0.4415575601470635,0.3088428891466121,-0.1234408712381813,-0.4053570645625174,-0.25532254533445836,0.056698978129046784,0.01257388601270894,-0.4284553083304263,0.2909591718823555,-0.1214838137005485,-0.3878299281483963,-0.24316982167960025,0.0558969771054989,0.011634184418143893,-0.4105176705706856,0.27802899474881887,-0.1159928773543701,-0.41885706831976416,0.019049361451230474,-0.26066649352451027,0.00981216537174372,0.05312938652652031,0.01051486510019075,-0.0033079381315868676,0.02171211297917473,-0.4465626404047855,0.025111098992655605,0.3426215560806622,0.0621437434645556,-0.12227386629557739
Julia,Julia/Nineteen Eighty-Four,0.13112914424296113,0.19818411520987977,0.30706379251714305,-0.7581680170964239,-0.09653926266749249,0.7169770348528536,0.08310780117648686,0.13891611952015015,0.19466403845070593,0.2598498303567727,-0.7443990793452925,-0.1073413675601577,0.7127182255987767,0.0757346278368259,0.10712030873333447,0.14859008941747157,0.1948341629482957,-0.6954868060310345,-0.1359455658040367,0.6453905524012308,0.044083790277543555,0.10768484833627337,0.14257347883058985,0.18093187961640833,-0.6594327394173032,-0.1311895408936506,0.6114665692764005,0.04200574929145306,0.10151737155666996,0.13452308565347643,0.16129917130173846,-0.6289150280336485,-0.12833066354870964,0.5750303792821997,0.0358540527019544,0.09446826334853257,0.12449784367470478,0.14751518267618227,-0.5863473238466355,-0.1220879480828392,0.5367781497926377,0.03247069459376378,0.11347267595632027,0.017533215406726345,0.15717210853947136,0.03148010915906487,0.2085823365694234,0.06204096732772267,-0.678791498961723,0.0667713545604106,-0.12023905809281438,0.015254708488735362,0.6330601518673499,0.07299787938952934,0.052209452646337924
Mulan,Mulan/Mulan,0.6298791352385681,0.7864293721879908,0.7870600795729649,-0.1194439612204985,0.46340104466625437,0.5841138449229649,0.5219065858947075,0.5967026289857835,0.7599598843738515,0.7587925044967109,-0.11394151931163783,0.46817703545003536,0.5461030810730139,0.5026322691779596,0.5889572345884515,0.7384928406541892,0.7202071767775478,-0.12820334743066725,0.46584138511991946,0.5495420425855139,0.4891395553824925,0.5813328761116727,0.7195659302819702,0.7015004153843917,-0.12647541641134152,0.4528767738467034,0.5363194814966208,0.4775200101183363,0.574675255424382,0.7076814354070694,0.6920518567643035,-0.12612669407645516,0.44526561320464536,0.5275677965879639,0.4701858772186515,0.5655299077775976,0.69312744401908,0.6776218191434766,-0.1242785275586919,0.4352931245819441,0.5125781979788643,0.45997866099037843,0.5895128396877426,0.022555204798706582,0.7342094844873586,0.03468213379434005,0.7228723086898993,0.04212291113016219,-0.12307824433488201,0.005389414502701198,0.45514249614491703,0.013032673781452505,0.5427040741074903,0.024292050192276742,0.4868938264637543
Mushu,Mushu/Mulan,0.11072375785251382,0.07268483321945415,0.17489006002586352,-0.6733535969773657,-0.07972494474732567,0.47781237973217305,0.013838748184218855,0.1055916789382674,0.0703130898366359,0.19476638060526122,-0.6392130589111007,-0.06509576779329741,0.4477175857104564,0.019013318064370472,0.11042044542347414,0.07303880456295309,0.20105902493145264,-0.6004420762792567,-0.0545222286196593,0.3973288476815556,0.0211471362834199,0.10982335990018371,0.07409723362551017,0.20519936452348084,-0.5729054062452045,-0.05789638166465662,0.3615313436971453,0.01997491897274316,0.10929612848986091,0.07300202862040535,0.1992243505147728,-0.5587910880230331,-0.052249106841616294,0.35327814713658556,0.02062674331616253,0.10808047606513571,0.0705825471647854,0.1991059905484922,-0.5487810918629632,-0.05239628251094692,0.3487921259964122,0.020897294233485898,0.10898930777823929,0.0019087226476316953,0.07228642283829068,0.001504205563087317,0.19570752852488718,0.010741543646632627,-0.5989143863831541,0.04892280911064382,-0.06031411869625037,0.010646805390898595,0.39774340499238797,0.054024682445826075,0.01924969317573345
Li Shang,Li Shang/Mulan,0.3870403665306419,0.5238403454970388,0.7216003186676909,0.27288666346476587,0.28584360360971867,0.35097004565662365,0.4236968905710799,0.3680025864622068,0.5132232147718172,0.6993548090704879,0.26700377814189336,0.29129659675228664,0.3286659650888697,0.4112578250479269,0.36654164226081243,0.5121444408082021,0.6821867652996865,0.26521514827858994,0.29869727972912324,0.320131521713122,0.40748613301492265,0.3608788084629835,0.5004209811431466,0.6691493325723268,0.2706083592584683,0.28939042242369484,0.297504254326018,0.39799202636443964,0.3539123064947088,0.4905297158661917,0.6578482245284446,0.2646058711435863,0.2842687292159769,0.2883866454899983,0.38992524878981777,0.3472896989640409,0.48203828134567106,0.6411683589598557,0.2597937978711529,0.2788289513327415,0.281203427479614,0.38172041932551265,0.36394423486256566,0.013740873572755174,0.5036994965720113,0.015627361384833883,0.6785513015164154,0.02903005067906405,0.2666856030264095,0.004646006943349429,0.2880542638439237,0.006780789210571494,0.31114364329237426,0.026736815248614532,0.40201309051895
Yao,Yao/Mulan,-0.37354242968192886,-0.3383822714987265,-0.05114194515198828,-0.5363899302252222,-0.5215041185012776,0.33576811810929413,-0.2475320961583082,-0.36218921500754875,-0.3295513802183938,-0.03469615077874593,-0.5227990469344987,-0.502599011230797,0.3261143401537416,-0.23762007733604043,-0.33844447025119995,-0.30469572525020083,-0.012994387339306909,-0.5041391495210448,-0.4809869282792069,0.29530904932389473,-0.2243252685528441,-0.3193661676453409,-0.2917774597612666,-0.0008630527627886891,-0.48925451128434105,-0.4637801380394937,0.2827039386876544,-0.2137228984675961,-0.3130788801867534,-0.28623189439009317,0.004540324006518906,-0.4774893850345481,-0.45670789046998755,0.2773826145903924,-0.20859751858074516,-0.3066848549840257,-0.27888872116827584,0.006312524091379255,-0.4634292565290769,-0.4452882102636668,0.2666503430675338,-0.20355469596435538,-0.3355510029594662,0.02742814136427204,-0.30492124204782617,0.024191229518375434,-0.014807114655821942,0.023383237718888377,-0.4989168799214552,0.02761785588681912,-0.47847771613073825,0.029089144829677553,0.2973214006554185,0.027796302500508848,-0.22255875917664822
Chien-Po,Chien-Po/Mulan,0.8762407949722498,0.748526314653336,0.47654607810266475,0.5946487587842642,0.9402764680537491,-0.5857383391938565,0.5084166792287345,0.8419950986765737,0.706586015173983,0.465827608225103,0.58747516211741,0.8872746940130377,-0.5611745985793395,0.4879973299377947,0.8130054005026488,0.6939184353450311,0.4618390148725505,0.5707438672037913,0.8656408272569047,-0.5300680113572274,0.4791799223039499,0.7879437935835047,0.6761428722521327,0.43582422700085177,0.5564090809909965,0.8413193420731389,-0.5135573341606726,0.46401366362332525,0.7726611620402667,0.6628034605414546,0.4317645836378821,0.5470156987956012,0.8221845171100026,-0.5068638635988227,0.45492759308773073,0.7584948011262491,0.6484687968754653,0.42418779288420866,0.5332228077937311,0.8058227180872364,-0.48996158418841845,0.44670588876307865,0.8083901751502488,0.04458354639656717,0.6894076491402338,0.03569366006862275,0.4493315507872102,0.02141234110518421,0.5649192292809656,0.023766209627939277,0.8604197610990116,0.0488531218957179,-0.5312272885130562,0.03599528320163674,0.47354017949076893
Ling,Ling/Mulan,0.20244991879256438,0.010612789967661717,0.01434426735371687,-0.18065182821312226,0.15071830262129446,-0.2895181523337826,-0.015340783635277902,0.19865066512491153,0.015788246269005195,0.033677027283783044,-0.1696205219590454,0.13838839149378077,-0.2770107248497065,-0.010021152772878563,0.18914978808748031,0.015936655859283836,0.038023639962983864,-0.15673929504655354,0.13330571394338422,-0.26952567307320224,-0.008308195044437259,0.19463979450846478,0.013260972854782376,0.04809402677963738,-0.15357144109135237,0.13057550429877376,-0.2584006242881629,-0.0042336278229761675,0.18654520946335384,0.012548312077405963,0.05573262964929101,-0.14951291389097507,0.12218576990165075,-0.2495345881358896,-0.0036725968225271854,0.18070580571458594,0.012047581320840429,0.055145651563077665,-0.14313015307655072,0.11802014308809564,-0.24031318957839273,-0.002920693494723963,0.19202353028189348,0.008072603231652882,0.013365759724829918,0.002120074796977725,0.04083620709874831,0.01575009087702613,-0.15887102554626656,0.01384149000736401,0.13219897089116325,0.01171698298208555,-0.2640504920431895,0.018180423331639356,-0.007416174932136847
Clarissa Dalloway,Clarissa Dalloway/Mrs Dalloway,0.5587574672341872,0.5679890209204695,0.655611319956944,0.40776719160248237,0.519734511653438,0.012832405785346198,0.45378198619214455,0.4942170007816793,0.4753835362305694,0.5329854244234353,0.3547954070029516,0.41948673307902984,0.0390198963436804,0.3859813329768909,0.4803324151401522,0.46991409267949674,0.5312859378011411,0.3568263005032958,0.41702218425543097,0.007290608436320234,0.3771119231359729,0.4594111863856767,0.4562260912289695,0.5127048384001069,0.34828959183120994,0.39778597642369967,-0.009548040426519641,0.36081160730719053,0.44775620572789077,0.4398488472533051,0.4937007132788982,0.33817755243799186,0.3909352240163638,0.0013939605997953964,0.35196875055237425,0.42338471213959145,0.41837529688804614,0.46185193901795346,0.3161905218279778,0.37172271478619906,0.004387774174633592,0.3326521598057336,0.47730983123486287,0.046968931311901475,0.4712894808668094,0.051739315890558815,0.5313566954797465,0.06639073038826056,0.3536744275343182,0.030369098778258698,0.41944789070236027,0.05219807469681874,0.009229434152209363,0.01638073231580993,0.37705129332838444
Alicia Florrick,Alicia Florrick/The Good Wife,0.3629036397878232,0.5119639665050917,0.6920708160597295,0.19154700607558808,0.26111999555154286,0.4258501172943997,0.4075759235456958,0.3666137958277518,0.5074194972615764,0.65124375826936,0.17162736309854495,0.24638995318820658,0.4360821532189675,0.3965627534774012,0.3622559010174844,0.4986101545029366,0.6245248985372784,0.159984793878581,0.24095367824393693,0.419460292067367,0.3842982863745974,0.3598583521581717,0.49123606587361823,0.6088270917735427,0.15433806808462933,0.24065427593903002,0.40791977526189266,0.37713893818181415,0.35430482643588745,0.4827813215995132,0.5885533252583676,0.15737677002585881,0.23423800462094588,0.39986176752003944,0.36951933591010205,0.3460892940612854,0.4675345636042601,0.5692451399779204,0.15111644068009378,0.22661758789013972,0.38558581711676265,0.357698140555077,0.358670968214734,0.00738413653045053,0.4932575948911661,0.01645995706156127,0.6224108383126997,0.04437512786069716,0.164331740307216,0.015071044995962192,0.24166224923896698,0.011695592353307391,0.41245998707990483,0.018373112206803398,0.3821322296741146
Cary Agos,Cary Agos/The Good Wife,0.12612060751552132,0.21710388415281712,0.5270884409145445,-0.09434330472772318,-0.02553334610857362,0.5354020515452118,0.21430638888196632,0.1265071115374727,0.21117712121065443,0.43585746399471764,-0.10700547580383278,-0.04407539635268058,0.48949649092398745,0.1853262192517198,0.10419657637017635,0.1769662088447572,0.38459378000392025,-0.10574033782541246,-0.05611527700152567,0.4718069567292264,0.16261798452019036,0.10301940211377762,0.17489305782188755,0.37588594901350564,-0.10124376765915721,-0.04949423727326114,0.4549186955380665,0.1596631832591365,0.10186646430207229,0.17033726249195466,0.35603283040061623,-0.0951189188604277,-0.044899248493197735,0.4395132357047858,0.15462193759096723,0.09638070782818782,0.16166362007434584,0.34031372376708807,-0.09257962161002678,-0.04092696523813023,0.422376135650984,0.14787126674540813,0.10968181161120137,0.013159021618360738,0.1853568590994028,0.02298439271269057,0.40329536468239874,0.06882801117359333,-0.09933857108109669,0.006194116050482303,-0.04350741174456149,0.010264364587816646,0.46891892768204363,0.04019630652224659,0.1707344967082314
Diane Lockhart,Diane Lockhart/The Good Wife,0.15146094342463995,0.31286522705473474,0.5124035794360549,0.001593702526739141,0.040394109713180505,0.5760650698205401,0.2657971053293149,0.15819703668074,0.31495182357932433,0.5043550829321328,-0.005754545242277697,0.036615866345148976,0.5760256855194607,0.26406515830242155,0.16010770383104556,0.3166783430793752,0.49039118953652816,-0.010216520933649055,0.038454064772566215,0.557096776841808,0.2587519261879457,0.15888928420037018,0.3118980848482134,0.4788987494419511,-0.009196939780839861,0.03864522156834409,0.5413035266395853,0.2534063211529374,0.15640368948675704,0.3084380279105945,0.4669041674074127,-0.008737959721285677,0.03835746487489335,0.5260765088954303,0.24790698314230034,0.15362902113890747,0.30445608205620295,0.4575184370476097,-0.010224852432261905,0.03626664780650016,0.5122085251606797,0.24230897679627303,0.15644794646041005,0.003323605527075498,0.3115479314214075,0.004466123779658258,0.4850785343002815,0.02132849754631574,-0.007089519263929176,0.004559551008593839,0.03812222918010555,0.0015041757950356796,0.5481293488129173,0.02631444486945266,0.2553727451518655
Kalinda Sharma,Kalinda Sharma/The Good Wife,-0.043329083076783396,0.19932895824627922,0.34138232747057495,-0.4774448042232486,-0.21210228760944533,0.9143192444192417,0.12035905920443642,-0.02889846832151497,0.2079478553089821,0.30707620039037514,-0.48572478676870756,-0.2112005089988228,0.9044960429606678,0.11561605576182994,-0.04289673784158542,0.19753203718751505,0.2898411678102227,-0.4592966438736695,-0.21997929437012587,0.8418053126120126,0.1011676402540616,-0.04042032841882354,0.19487631285918353,0.28495630191960414,-0.44834095582301553,-0.2157565595335536,0.8150485366700525,0.09839388461224124,-0.03874901071319298,0.19141729744432096,0.27693011711309695,-0.4400822015314566,-0.20970755377982617,0.7931196626724575,0.0954880518675666,-0.03680049354345912,0.18515268592967055,0.2738278905080847,-0.4274996577618677,-0.20720217583900483,0.763373354618679,0.09180860065201708,-0.038515686985893235,0.00531934715658131,0.1960425244959919,0.0076954214372163664,0.2956690008686597,0.025285323225377267,-0.45639817499699425,0.022260574794734464,-0.21265806335512974,0.004563039970596239,0.8386936923255185,0.06061038606783586,0.10380554872535881
Will Gardner,Will Gardner/The Good Wife,0.019572102104681893,0.1781451308060997,0.49009903139487504,-0.09925543992929607,-0.124852510703281,0.6246756533950251,0.1813973278446841,0.024009048623285668,0.17460007391684973,0.44728902951744726,-0.09906411689773806,-0.13724846675289612,0.5952321997463647,0.16746962802555218,0.028169454744579422,0.17145638119930864,0.4260684875211391,-0.09862095634837247,-0.13274461948581415,0.5683019306315894,0.16043844637707166,0.03196127475613339,0.17228444265682263,0.4199744812388325,-0.09755026565405706,-0.1291829328462175,0.5555707937348803,0.1588429656477324,0.030999107267288245,0.16951359418384854,0.4041261746230211,-0.09606747398385393,-0.12714274041563092,0.5358671493635262,0.15288263517303322,0.030430337955429865,0.1591739795065584,0.38432894704960696,-0.09107781134141331,-0.12341970683611647,0.5065216813693968,0.14432623795057706,0.027523554241899745,0.004821135800723298,0.17086226704491458,0.006447043414479151,0.4286476918908204,0.0367997267026873,-0.09693934402578848,0.0031047617625509206,-0.12909849617332603,0.005173497593339584,0.5643615680401304,0.04204990689687293,0.16089287350310844
Grace Florrick,Grace Florrick/The Good Wife,0.6830078879050874,0.6077222938751701,0.7270851622701271,0.5472379069418476,0.6486588776820892,-0.30099432704884405,0.4854529669375795,0.6551670094394881,0.5808674673665719,0.6373442290315661,0.48704779698693096,0.6027137928150845,-0.25325391189439933,0.45164773062420704,0.5974060149617262,0.5184421360728733,0.5680631172634485,0.4027425803884034,0.5652674154797884,-0.17218512228248753,0.41328935698062536,0.5614768821116669,0.49140932781846797,0.5376221573515068,0.3809847805422364,0.5366176194647838,-0.1525659070049749,0.3925908100472812,0.5373394340271586,0.4734055355595712,0.5111523438467122,0.36148943784544785,0.5115088192635537,-0.1426941126723229,0.3753669096450201,0.5101039550858645,0.446418994217267,0.4816741915735781,0.3411448429125244,0.4850684688279815,-0.1333457016029231,0.3551774585023821,0.5907501972551653,0.06770341212894414,0.5197109591516536,0.06293585649368183,0.5771568668894899,0.09079674025587842,0.42010789093623185,0.08018285323551239,0.5583058322555469,0.06034609153996271,-0.19250651375099195,0.06848261097394102,0.41225420545618263
Piper Chapman,Piper Chapman/Orange is the New Black,-0.21360787794824806,-0.23943927654976452,0.1185669082275134,-0.2076548430843184,-0.3180658250731209,0.20139346103208963,-0.10980124223264148,-0.19600483546147024,-0.22151927792919174,0.07572805172102653,-0.2178788075248115,-0.31215080477929796,0.21200786495625296,-0.10996963483624866,-0.17961337911306124,-0.23064106306048693,0.027436151263360485,-0.2253277648608248,-0.3056306917519154,0.23137592494574558,-0.1137334704295304,-0.1812272989330997,-0.22446863833859745,0.023955365624966408,-0.22338989424752567,-0.30473725802747703,0.20821798091939553,-0.11694162383372297,-0.17432476615997136,-0.21722870631720492,0.022562193777665593,-0.21681499783587208,-0.2938308504784752,0.20106670252967018,-0.11309507074736462,-0.16705384466039536,-0.20865476179940776,0.022417328230373675,-0.20601165009954786,-0.28464622095693687,0.18945227848524068,-0.10908281180011224,-0.18530533371270763,0.016841803817355814,-0.22365862066577555,0.010672170325768175,0.04844433314081769,0.04012460640246569,-0.21617965960881672,0.00793759391386565,-0.30317694184453725,0.012177040489395633,0.20725236881139908,0.014106208521275759,-0.1121039756466034
Alex Vause,Alex Vause/Orange is the New Black,-0.2313922101221734,0.0032414387904108125,0.1871147922845644,-0.6310120711296575,-0.4094421276820746,0.9656312213176155,-0.01930982609021914,-0.19907035082270294,0.013319453330513003,0.14346485074801624,-0.6230677957771158,-0.40931872013437337,0.9493590728746866,-0.020885581630162704,-0.19038922354456356,0.010985088141168298,0.12438037187390158,-0.5932921850977326,-0.4109740719232411,0.8909694550662431,-0.028053427580704043,-0.1901041494156942,0.009366398503796803,0.11448119782281323,-0.5702378452317787,-0.4092890115017568,0.8469109439425879,-0.033145410980005265,-0.18466665011335986,0.008682924092736147,0.10644197841561295,-0.5635964861338643,-0.3971512953054564,0.8253089388823973,-0.03416343169365569,-0.18196575244790875,0.007677530485603977,0.1036999179913341,-0.5514031781867967,-0.38825583707234085,0.8003605043634769,-0.034981135811105214,-0.19626472274440046,0.018183849500421262,0.008878805557371505,0.003395728530397757,0.12993051818937373,0.03150384380664218,-0.5887682602594909,0.03272493679606205,-0.4040718439365405,0.009265735938504627,0.8797566894078345,0.06736736281130051,-0.02842313563097537
